PAC,long,lat
MT43581645313466MT02,-45.62642334036485,-23.028982090750844
MT4353892545354024MT02,-45.630571101774876,-23.025301997489123
MT4355720945342546MT02,-45.628791559283,-23.02634589005072
MT439272744533612MT02,-45.59267871774858,-23.02706572630217
MT4352899945351913MT02,-45.63154185157515,-23.025489627544232
MT437433534533014MT02,-45.610630479013366,-23.02753765094178
MT435737545326338MT02,-45.62718406968901,-23.027816344548626
MT4376510145399625MT02,-45.6084798618561,-23.021269310630146
MT4380844145371362MT02,-45.60426175817355,-23.023838487556134
MT4380432645338093MT02,-45.60467674493577,-23.026842113472696
MT438090564536583MT02,-45.60420396683958,-23.02433841708421
MT43712145433423MT02,-45.613638323649695,-23.01819640094311
MT4374054945467352MT02,-45.61084829571223,-23.015142361730568
MT439198945363184MT02,-45.593390005944,-23.024617805867024
MT4358783245338005MT02,-45.625804904472716,-23.026767919403937
MT43750945453289MT02,-45.60984391576403,-23.016416555379692
MT132170921ID,-45.593131049758085,-23.025522627267378
MT4375233445334497MT02,-45.60975222718349,-23.027147467481598
MT4366398545302823MT02,-45.61838747430244,-23.029975085281933
MT4367082145402085MT02,-45.61767946773318,-23.021011463308355
MT4357619345319997MT02,-45.62694829982411,-23.028390063450615
MT437573245334692MT02,-45.6092655518637,-23.027131727547157
MT4376211945334992MT02,-45.60879708331868,-23.027106430517335
MT437669464533529MT02,-45.60832588353264,-23.02708132414375
MT4355562545344192MT02,-45.62894545486881,-23.026196595396527
MT436027414535034MT02,-45.62434477509123,-23.025659460915335
MT4373106645442045MT02,-45.61178399353645,-23.017424747554003
MT4367020845403715MT02,-45.61773861884217,-23.020863993378555
MT4392111745356368MT02,-45.59327159221016,-23.02523448718182
MT4393320745360345MT02,-45.59209014294572,-23.024879665963795
MT4371939745425875MT02,-45.6129293197323,-23.018880963985282
MT4367732545338303MT02,-45.61707097564499,-23.026775299240626
MT4387835145344997MT02,-45.59744971293384,-23.026245920512793
MT4370593245288303MT02,-45.614299623928446,-23.031302606929728
MT4360346245318169MT02,-45.62428779314712,-23.028565705542803
MT4374588445461908MT02,-45.61032989770655,-23.015636121909438
MT4355562545344192MT02,-45.62894545486881,-23.026196595396527
MT4373593545441301MT02,-45.61130915329477,-23.017493788507466
MT43676022453943MT02,-45.61717511354061,-23.02171665410026
MT4386662645342192MT02,-45.59859509938428,-23.026494969766986
MT437500445388394MT02,-45.60995420232456,-23.022278139524474
MT4359762645313505MT02,-45.624859288924995,-23.028984750945483
MT4358722545296102MT02,-45.625881618441895,-23.03055272972466
MT437669464533529MT02,-45.60832588353264,-23.02708132414375
MT2980824ID,-45.625531814541546,-23.029491376825547
MT4370811645330892MT02,-45.6140690476484,-23.027456416080668
MT4363371845324592MT02,-45.62133235020775,-23.027997146051405
MT4369586345323971MT02,-45.61526768745375,-23.0280769375006
MT4390385745316389MT02,-45.59497186935624,-23.02883943758991
MT2993281ID,-45.62718299230119,-23.027815445226565
MT4377261845335792MT02,-45.60777213587534,-23.027038106323516
MT4381020645355311MT02,-45.60409597175163,-23.02528901847336
MT43684745314666MT02,-45.61636094110452,-23.02891320897737
MT4370262545340599MT02,-45.61460095347121,-23.02657751314166
MT4367762445333708MT02,-45.61704368481816,-23.027190473961184
MT4361902545295992MT02,-45.62277815159035,-23.030574912402244
MT438824945345952MT02,-45.59704539932568,-23.026161180094334
MT4371046945434804MT02,-45.61379692179048,-23.018071039946506
MT4370299845334812MT02,-45.61456692132634,-23.027100387972496
MT4356662545320292MT02,-45.627881947194055,-23.028359714029534
MT4370525445297756MT02,-45.61436192356388,-23.030448471319858
MT4367220645400297MT02,-45.617545044268354,-23.021173499557335
MT4367692545347503MT02,-45.6171062299685,-23.025944120624615
MT4370550545444652MT02,-45.61427730994984,-23.0171795995588
MT4367480445395801MT02,-45.61729335910121,-23.021580607359112
MT4352934745354046MT02,-45.63150581843871,-23.025296283196894
MT4356040345338755MT02,-45.628481439766574,-23.026689565071308
MT435995514531491MT02,-45.62467083688955,-23.028858581458337
MT43733554545257MT02,-45.61153730500257,-23.016474970843205
MT4375542245422882MT02,-45.609414978718235,-23.01916489254569
MT4366768545304284MT02,-45.6180257732708,-23.029844525304554
MT4389814945311209MT02,-45.595530991362125,-23.029305246839613
MT4367682645393311MT02,-45.61709705868225,-23.021806295823865
MT4361480245360073MT02,-45.623163685555596,-23.02478493048011
MT4359432545343341MT02,-45.62516901723632,-23.02628843056658
MT4363542445336803MT02,-45.62116080272881,-23.026894793959514
MT437667084535416MT02,-45.608341462488454,-23.025376725755223
MT438988314531317MT02,-45.59546365372461,-23.029128361884375
MT435331434535238MT02,-45.63113606397815,-23.025448248837563
MT435331434535238MT02,-45.63113606397815,-23.025448248837563
MT437611845410968MT02,-45.608857905367984,-23.020243236336228
MT4359306145309769MT02,-45.62530636079987,-23.029320459771384
MT4390495145322437MT02,-45.594862704250374,-23.028293527524227
MT4372761645332592MT02,-45.61216529619145,-23.027310230382795
MT4374334545333813MT02,-45.610629764951625,-23.02720586945526
MT2981609ID,-45.6173323501078,-23.029522495166987
MT4390544945317922MT02,-45.594815891839914,-23.028701547238597
MT4361480245360073MT02,-45.623163685555596,-23.02478493048011
MT4367712545342901MT02,-45.61708860325638,-23.02635989069637
MT4393399545362487MT02,-45.5920123956555,-23.024686468205914
MT4355040445347453MT02,-45.629453613193675,-23.0259000070796
MT4392135645338443MT02,-45.59325535315196,-23.026853727317643
MT4368496145314869MT02,-45.61633538596925,-23.0288949707263
MT4372710945447619MT02,-45.61216786645383,-23.016919760238693
MT4366389245302786MT02,-45.618396565549006,-23.029978392089106
MT4369176245320669MT02,-45.61566927161954,-23.028373647225976
MT436880645317568MT02,-45.61603183510107,-23.028652350725338
MT4386112645341592MT02,-45.59913209626916,-23.02654713584161
MT4361168845357626MT02,-45.62346859889669,-23.025004767955636
MT4376252845407203MT02,-45.608727883185225,-23.02058383117884
MT4367873345310231MT02,-45.616945105632055,-23.029311547489897
MT437326545333094MT02,-45.611673810397974,-23.027266785034044
MT4391702145364482MT02,-45.59366811768945,-23.024500055832846
MT4360633745320391MT02,-45.62400628825958,-23.028366102813322
MT437035445330444MT02,-45.61451581465309,-23.02749514988119
MT4374211245451054MT02,-45.61070240049537,-23.016615135580025
MT4370022945373245MT02,-45.61482141147894,-23.023627725139363
MT4372537745277248MT02,-45.61240639184149,-23.032308549899597
MT4360092545315892MT02,-45.62453633518368,-23.02877040742834
MT4362742545346601MT02,-45.621937381704754,-23.026006686459368
MT2985336ID,-45.630569637678605,-23.025301912952898
MT4374017345457747MT02,-45.610888894706704,-23.016009832487725
MT4373043345450145MT02,-45.6118424647579,-23.016692843300007
MT4392232645335964MT02,-45.593161668076505,-23.02707800834338
MT436647845399559MT02,-45.61827003723238,-23.021237332536828
MT4359977145347881MT02,-45.624635643719955,-23.025880436033276
MT4375550145435251MT02,-45.60940224881466,-23.01804764138552
MT4371696445428391MT02,-45.613165720021925,-23.01865277630452
MT4375526845442271MT02,-45.60942213732176,-23.017413443075895
MT2986783ID,-45.61668738421537,-23.029146163964242
MT4354753545347791MT02,-45.62973346063069,-23.02586836263481
MT4390295445297241MT02,-45.595067589597534,-23.030568730462505
MT435741624531177MT02,-45.62714994941058,-23.02913241243084
MT4391451845363056MT02,-45.59391295182121,-23.024627949320347
MT4370578845431285MT02,-45.61425516144652,-23.018387135457886
MT436710845305881MT02,-45.61769378314153,-23.029701564575475
MT4389934945308043MT02,-45.59541513440087,-23.02959167011943
MT4367298645398558MT02,-45.617469640611375,-23.021330878217384
MT4353568545353212MT02,-45.63088763795406,-23.025374084446412
MT4360418345323315MT02,-45.624215288005075,-23.02810115174674
MT4364140245329282MT02,-45.62058050618538,-23.027576445896216
MT4367873345310231MT02,-45.616945105632055,-23.029311547489897
MT4390470145324579MT02,-45.59488625299815,-23.028099951151773
MT4374487945453357MT02,-45.61043144645407,-23.0164081485172
MT4392107645340328MT02,-45.59328193351439,-23.02668335435328
MT4356720145330557MT02,-45.62782143900819,-23.0274327126495
MT435767284530425MT02,-45.62690266552556,-23.029812676713618
MT4389921345306721MT02,-45.595428931799745,-23.029711035335993
MT4377631945335992MT02,-45.60741086471961,-23.027021427496834
MT4371530645298112MT02,-45.61338075421838,-23.030420120192332
MT4362363345367067MT02,-45.62229896312658,-23.024156561576035
MT4359111545321537MT02,-45.62549137292848,-23.02825672007151
MT4360198245326216MT02,-45.62442888238695,-23.027838261026886
MT436793145390227MT02,-45.61685591626747,-23.022085815008325
MT4355377945346176MT02,-45.62912477788615,-23.026016666236103
MT437184034527608MT02,-45.61308750508425,-23.032411418851837
MT4373577345391447MT02,-45.611345261974236,-23.021996993466416
MT4360877945322181MT02,-45.62376722237934,-23.02820535349423
MT4365845345394345MT02,-45.61888962695468,-23.02170589461133
MT437035445330444MT02,-45.61451581465309,-23.02749514988119
MT4374588445461908MT02,-45.61032989770655,-23.015636121909438
MT4390071145303113MT02,-45.59528416613131,-23.03003749373528
MT437225845298573MT02,-45.61267066122201,-23.03038122901046
MT4371453245430907MT02,-45.61340202228547,-23.018424588623816
MT4373890445387628MT02,-45.61104126594165,-23.022343139823988
MT4370332245331416MT02,-45.61453669241439,-23.0274072681309
MT4375327845388613MT02,-45.609638120302975,-23.022259574819486
MT4374603545388131MT02,-45.61034515380578,-23.022300389651207
MT4361020145322689MT02,-45.62362823305648,-23.028160013273975
MT43676022453943MT02,-45.61717511354061,-23.02171665410026
MT4367765745327965MT02,-45.61704282506628,-23.027709245185463
MT4371489845276184MT02,-45.61342953794281,-23.03240069803377
MT437534645429695MT02,-45.60960367806723,-23.018548742730275
MT4374487645453428MT02,-45.610431709955435,-23.016401733653026
MT4354135645348487MT02,-45.630336184467296,-23.025803092538638
MT4380964745360503MT02,-45.60414843550183,-23.024819820578216
MT4372732345438786MT02,-45.612150585081395,-23.017717717898336
MT4380431145338091MT02,-45.60467820993142,-23.0268422888405
MT4370836145433178MT02,-45.61400329821362,-23.018217116826463
MT43912537453607MT02,-45.59410721257774,-23.02484003913645
MT2988184ID,-45.610630484409285,-23.02753900532082
MT4380754145379456MT02,-45.604346331318084,-23.02310702756722
MT4374487945453357MT02,-45.61043144645407,-23.0164081485172
MT4355877145340543MT02,-45.62863996056569,-23.026527424501012
MT436196545329876MT02,-45.622703095071756,-23.02751445203029
MT4373234545438358MT02,-45.61166068389343,-23.017758273725292
MT4376746445374582MT02,-45.608259407445644,-23.023532308868937
MT4362207145334071MT02,-45.62246508319697,-23.027136451685863
MT4374334145333638MT02,-45.61063022720316,-23.02722167504021
MT4392003545360925MT02,-45.59337538476615,-23.024822460987764
MT4358332245311275MT02,-45.62625619866458,-23.029180665555202
MT4374269245465566MT02,-45.61063989941181,-23.015304496904946
MT43739445448811MT02,-45.61096796310096,-23.01681672221389
MT4376678245358159MT02,-45.60833261945476,-23.025015527444566
MT4376700245347271MT02,-45.60831556201356,-23.025999112369107
MT43633779453753MT02,-45.62130540651924,-23.023416774764314
MT4371331645331392MT02,-45.61356136146759,-23.027413220743483
MT4374870845457791MT02,-45.61005599209034,-23.016009069862662
MT435872184529414MT02,-45.62588312030971,-23.030729951925707
MT2989620ID,-45.617006323383066,-23.027580214954924
MT4381105445349955MT02,-45.60401536911394,-23.02577313702062
MT4373657945446454MT02,-45.61124421055183,-23.01702856561576
MT439110294535857MT02,-45.59425522300012,-23.02503188791127
MT4378111845336292MT02,-45.60694239707391,-23.026996125970413
MT43740645467309MT02,-45.61084333595113,-23.015146265687576
MT4375221945334492MT02,-45.60976345252129,-23.027147875773778
MT437674345371282MT02,-45.60826406323588,-23.02383038196649
MT4357461745306761MT02,-45.62710763810696,-23.029585044813928
MT4357839445330212MT02,-45.62672923126894,-23.027468206192736
MT2988283ID,-45.593390005944,-23.024617805867024
MT437673245378179MT02,-45.60827200245092,-23.023207341545515
MT4365507445392434MT02,-45.619220166477476,-23.021877223554952
MT436194345332048MT02,-45.622723664365594,-23.027318173195113
MT437905945337614MT02,-45.60601746683261,-23.026880252821343
MT4359689245345567MT02,-45.62491757308749,-23.026088347599114
MT436250354536828MT02,-45.62216163934812,-23.02404753046909
MT435967345345437MT02,-45.62493343622907,-23.026100027993834
MT4360871545355232MT02,-45.62375973102672,-23.025219871399884
MT437997545337558MT02,-45.60512354341677,-23.02688873252896
MT4368336445387033MT02,-45.616461603120456,-23.022375867052574
MT4379358445337801MT02,-45.605725199758126,-23.026864480511335
MT4379657945337985MT02,-45.60543283735552,-23.026848977997872
MT435911545340671MT02,-45.62547998301477,-23.026528383178288
MT4357528545327632MT02,-45.62703372462664,-23.027700052315538
MT4358144845332714MT02,-45.62643014013884,-23.0272433837751
MT438068044533849MT02,-45.60443475086299,-23.02680717660985
MT4374920345456959MT02,-45.61000802584965,-23.016084408768393
MT4391473245333453MT02,-45.593903781434335,-23.027302045652846
MT4376382945403411MT02,-45.60860245923607,-23.02092684789568
MT4368009945389231MT02,-45.61677932820339,-23.022176082660053
MT4380905445365845MT02,-45.604204156596495,-23.02433706180591
MT4370172545351299MT02,-45.61468440426182,-23.02561065200996
MT4366149945396843MT02,-45.618591343415744,-23.021481414835364
MT4372261745332192MT02,-45.6126533249909,-23.02734447386831
MT4364629745384851MT02,-45.620079833817215,-23.022558834122833
MT2984425ID,-45.62070986286983,-23.02300286808787
MT4359432545343341MT02,-45.62516901723632,-23.02628843056658
MT436056944535281MT02,-45.62405556031581,-23.025437485751297
MT4358475345335455MT02,-45.62610645345001,-23.026997069359197
MT4358818445338297MT02,-45.625770429861404,-23.026741679884594
MT4380261445337891MT02,-45.60484390462244,-23.026859721299047
MT436272845370163MT02,-45.62194176949703,-23.023878302341757
MT4359150245293532MT02,-45.62546527730069,-23.03078652557764
MT4364315145382399MT02,-45.62038786151055,-23.022779117662083
MT436519745389878MT02,-45.61952413642973,-23.022106918499446
MT4376711145367897MT02,-45.608296566533284,-23.024136026456404
MT4371761645331792MT02,-45.613141549842624,-23.027378715555244
MT4367089145401994MT02,-45.61767267425449,-23.02101971009148
MT435903244534001MT02,-45.62556086983824,-23.02658777260757
MT4358455645335291MT02,-45.62612574840455,-23.0270118074489
MT4366776445401872MT02,-45.61797788167388,-23.02102953968148
MT4392241345335741MT02,-45.59315326571061,-23.027098183734154
MT4370223545345297MT02,-45.614637090928966,-23.026152999860983
MT4375577145438771MT02,-45.60937447145466,-23.017729784102187
MT4375191445451066MT02,-45.60974586717799,-23.016617738217974
MT4358752545301297MT02,-45.62585017364654,-23.030083588486775
MT4380612445393203MT02,-45.60447908024531,-23.021864744562265
MT43701925453488MT02,-45.614665909703945,-23.02583646008452
MT351938051ID,-45.628792433423996,-23.02634480277038
MT439063294532086MT02,-45.59472884555976,-23.02843648285733
MT4378359345336463MT02,-45.606700787011675,-23.026981605516653
MT4367765745327965MT02,-45.61704282506628,-23.027709245185463
MT4375745445388887MT02,-45.609230477404594,-23.022236393894445
MT4371046945434804MT02,-45.61379692179048,-23.018071039946506
MT437426594538787MT02,-45.61067472026207,-23.022322694636614
MT435868984530716MT02,-45.62590892006057,-23.029553749306046
MT4376688645388602MT02,-45.608310133705686,-23.02226567761886
MT435741545322393MT02,-45.62714668127427,-23.028172845700226
MT435995514531491MT02,-45.62467083688955,-23.028858581458337
MT4367656245352438MT02,-45.61713962629267,-23.025498209774526
MT4380692445385802MT02,-45.60440398865313,-23.022533568569315
MT4362363345367067MT02,-45.62229896312658,-23.024156561576035
MT4359536145311669MT02,-45.62508110400972,-23.029149721682245
MT4356960145327857MT02,-45.627588346425,-23.027677529694188
MT4367103545401808MT02,-45.61765869878985,-23.021036566084604
